index,lat,lon,depth
1.2980000e+03, 4.5200303e+01,-1.2397595e+02,-3.4423776e+00
1.2990000e+03, 4.5200297e+01,-1.2397597e+02,-3.4402345e+00
1.3000000e+03, 4.5200291e+01,-1.2397600e+02,-3.4369434e+00
1.3010000e+03, 4.5200286e+01,-1.2397602e+02,-3.4347028e+00
1.3020000e+03, 4.5200280e+01,-1.2397604e+02,-3.4324337e+00
1.3030000e+03, 4.5200275e+01,-1.2397607e+02,-3.4290290e+00
1.3040000e+03, 4.5200269e+01,-1.2397609e+02,-3.4267448e+00
1.3050000e+03, 4.5200263e+01,-1.2397612e+02,-3.4233635e+00
1.3060000e+03, 4.5200258e+01,-1.2397614e+02,-3.4211370e+00
1.3070000e+03, 4.5200252e+01,-1.2397617e+02,-3.4178846e+00
1.3080000e+03, 4.5200247e+01,-1.2397619e+02,-3.4157788e+00
1.3090000e+03, 4.5200241e+01,-1.2397622e+02,-3.4127590e+00
1.3100000e+03, 4.5200235e+01,-1.2397624e+02,-3.4108423e+00
1.3110000e+03, 4.5200230e+01,-1.2397627e+02,-3.4081649e+00
1.3120000e+03, 4.5200224e+01,-1.2397629e+02,-3.4065174e+00
1.3130000e+03, 4.5200218e+01,-1.2397632e+02,-3.4042874e+00
1.3140000e+03, 4.5200213e+01,-1.2397634e+02,-3.4029818e+00
1.3150000e+03, 4.5200207e+01,-1.2397637e+02,-3.4012981e+00
1.3160000e+03, 4.5200202e+01,-1.2397639e+02,-3.4003755e+00
1.3170000e+03, 4.5200196e+01,-1.2397642e+02,-3.3993016e+00
1.3180000e+03, 4.5200190e+01,-1.2397644e+02,-3.3987178e+00
1.3190000e+03, 4.5200185e+01,-1.2397647e+02,-3.3976854e+00
1.3200000e+03, 4.5200179e+01,-1.2397649e+02,-3.3969329e+00
1.3210000e+03, 4.5200174e+01,-1.2397651e+02,-3.3961459e+00
1.3220000e+03, 4.5200168e+01,-1.2397654e+02,-3.3949504e+00
1.3230000e+03, 4.5200162e+01,-1.2397656e+02,-3.3941741e+00
1.3240000e+03, 4.5200157e+01,-1.2397659e+02,-3.3930959e+00
1.3250000e+03, 4.5200151e+01,-1.2397661e+02,-3.3924608e+00
1.3260000e+03, 4.5200146e+01,-1.2397664e+02,-3.3916971e+00
1.3270000e+03, 4.5200140e+01,-1.2397666e+02,-3.3913359e+00
1.3280000e+03, 4.5200134e+01,-1.2397669e+02,-3.3910828e+00
1.3290000e+03, 4.5200129e+01,-1.2397671e+02,-3.3911321e+00
1.3300000e+03, 4.5200123e+01,-1.2397674e+02,-3.3915926e+00
1.3310000e+03, 4.5200117e+01,-1.2397676e+02,-3.3921848e+00
1.3320000e+03, 4.5200112e+01,-1.2397679e+02,-3.3935627e+00
1.3330000e+03, 4.5200106e+01,-1.2397681e+02,-3.3948376e+00
1.3340000e+03, 4.5200101e+01,-1.2397684e+02,-3.3973346e+00
1.3350000e+03, 4.5200095e+01,-1.2397686e+02,-3.3994311e+00
1.3360000e+03, 4.5200089e+01,-1.2397689e+02,-3.4032580e+00
1.3370000e+03, 4.5200084e+01,-1.2397691e+02,-3.4063096e+00
1.3380000e+03, 4.5200078e+01,-1.2397693e+02,-3.4097950e+00
1.3390000e+03, 4.5200073e+01,-1.2397696e+02,-3.4158174e+00
1.3400000e+03, 4.5200067e+01,-1.2397698e+02,-3.4204599e+00
1.3410000e+03, 4.5200061e+01,-1.2397701e+02,-3.4282851e+00
1.3420000e+03, 4.5200056e+01,-1.2397703e+02,-3.4340986e+00
1.3430000e+03, 4.5200050e+01,-1.2397706e+02,-3.4435931e+00
1.3440000e+03, 4.5200045e+01,-1.2397708e+02,-3.4504565e+00
1.3450000e+03, 4.5200039e+01,-1.2397711e+02,-3.4614106e+00
1.3460000e+03, 4.5200033e+01,-1.2397713e+02,-3.4692206e+00
1.3470000e+03, 4.5200028e+01,-1.2397716e+02,-3.4813845e+00
1.3480000e+03, 4.5200022e+01,-1.2397718e+02,-3.4899676e+00
1.3490000e+03, 4.5200016e+01,-1.2397721e+02,-3.5032040e+00
1.3500000e+03, 4.5200011e+01,-1.2397723e+02,-3.5123683e+00
1.3510000e+03, 4.5200005e+01,-1.2397726e+02,-3.5264195e+00
1.3520000e+03, 4.5200000e+01,-1.2397728e+02,-3.5360602e+00
1.3530000e+03, 4.5199994e+01,-1.2397731e+02,-3.5507091e+00
1.3540000e+03, 4.5199988e+01,-1.2397733e+02,-3.5607418e+00
1.3550000e+03, 4.5199983e+01,-1.2397735e+02,-3.5708085e+00
1.3560000e+03, 4.5199977e+01,-1.2397738e+02,-3.5859332e+00
1.3570000e+03, 4.5199972e+01,-1.2397740e+02,-3.5961283e+00
1.3580000e+03, 4.5199966e+01,-1.2397743e+02,-3.6113347e+00
1.3590000e+03, 4.5199960e+01,-1.2397745e+02,-3.6215867e+00
1.3600000e+03, 4.5199955e+01,-1.2397748e+02,-3.6365978e+00
1.3610000e+03, 4.5199949e+01,-1.2397750e+02,-3.6467023e+00
1.3620000e+03, 4.5199944e+01,-1.2397753e+02,-3.6614566e+00
1.3630000e+03, 4.5199938e+01,-1.2397755e+02,-3.6720577e+00
1.3640000e+03, 4.5199932e+01,-1.2397758e+02,-3.6889534e+00
1.3650000e+03, 4.5199927e+01,-1.2397760e+02,-3.7009790e+00
1.3660000e+03, 4.5199921e+01,-1.2397763e+02,-3.7197455e+00
1.3670000e+03, 4.5199915e+01,-1.2397765e+02,-3.7328342e+00
1.3680000e+03, 4.5199910e+01,-1.2397768e+02,-3.7526600e+00
1.3690000e+03, 4.5199904e+01,-1.2397770e+02,-3.7662423e+00
1.3700000e+03, 4.5199899e+01,-1.2397773e+02,-3.7864688e+00
1.3710000e+03, 4.5199893e+01,-1.2397775e+02,-3.8000560e+00
1.3720000e+03, 4.5199887e+01,-1.2397777e+02,-3.8135052e+00
1.3730000e+03, 4.5199882e+01,-1.2397780e+02,-3.8330793e+00
1.3740000e+03, 4.5199876e+01,-1.2397782e+02,-3.8458665e+00
1.3750000e+03, 4.5199871e+01,-1.2397785e+02,-3.8641450e+00
1.3760000e+03, 4.5199865e+01,-1.2397787e+02,-3.8758115e+00
1.3770000e+03, 4.5199859e+01,-1.2397790e+02,-3.8921403e+00
1.3780000e+03, 4.5199854e+01,-1.2397792e+02,-3.9022240e+00
1.3790000e+03, 4.5199848e+01,-1.2397795e+02,-3.9159211e+00
1.3800000e+03, 4.5199842e+01,-1.2397797e+02,-3.9240374e+00
1.3810000e+03, 4.5199837e+01,-1.2397800e+02,-3.9344731e+00
1.3820000e+03, 4.5199831e+01,-1.2397802e+02,-3.9402070e+00
1.3830000e+03, 4.5199826e+01,-1.2397805e+02,-3.9468034e+00
1.3840000e+03, 4.5199820e+01,-1.2397807e+02,-3.9497823e+00
1.3850000e+03, 4.5199814e+01,-1.2397810e+02,-3.9510937e+00
1.3860000e+03, 4.5199809e+01,-1.2397812e+02,-3.9495376e+00
1.3870000e+03, 4.5199803e+01,-1.2397815e+02,-3.9440294e+00
1.3880000e+03, 4.5199798e+01,-1.2397817e+02,-3.9385484e+00
1.3890000e+03, 4.5199792e+01,-1.2397819e+02,-3.9318764e+00
1.3900000e+03, 4.5199786e+01,-1.2397822e+02,-3.9199026e+00
1.3910000e+03, 4.5199781e+01,-1.2397824e+02,-3.9109924e+00
1.3920000e+03, 4.5199775e+01,-1.2397827e+02,-3.8965491e+00
1.3930000e+03, 4.5199770e+01,-1.2397829e+02,-3.8866196e+00
1.3940000e+03, 4.5199764e+01,-1.2397832e+02,-3.8714739e+00
1.3950000e+03, 4.5199758e+01,-1.2397834e+02,-3.8618410e+00
1.3960000e+03, 4.5199753e+01,-1.2397837e+02,-3.8475840e+00
1.3970000e+03, 4.5199747e+01,-1.2397839e+02,-3.8393037e+00
1.3980000e+03, 4.5199741e+01,-1.2397842e+02,-3.8279419e+00
1.3990000e+03, 4.5199735e+01,-1.2397844e+02,-3.8221584e+00
1.4000000e+03, 4.5199729e+01,-1.2397847e+02,-3.8152005e+00
1.4010000e+03, 4.5199724e+01,-1.2397849e+02,-3.8127006e+00
1.4020000e+03, 4.5199718e+01,-1.2397852e+02,-3.8117121e+00
1.4030000e+03, 4.5199712e+01,-1.2397854e+02,-3.8141197e+00
1.4040000e+03, 4.5199706e+01,-1.2397856e+02,-3.8186894e+00
1.4050000e+03, 4.5199701e+01,-1.2397859e+02,-3.8283122e+00
1.4060000e+03, 4.5199695e+01,-1.2397861e+02,-3.8388823e+00
1.4070000e+03, 4.5199689e+01,-1.2397864e+02,-3.8569565e+00
1.4080000e+03, 4.5199683e+01,-1.2397866e+02,-3.8696653e+00
1.4090000e+03, 4.5199677e+01,-1.2397869e+02,-3.8869839e+00
1.4100000e+03, 4.5199672e+01,-1.2397871e+02,-3.8990975e+00
1.4110000e+03, 4.5199666e+01,-1.2397874e+02,-3.9171031e+00
1.4120000e+03, 4.5199660e+01,-1.2397876e+02,-3.9309469e+00
1.4130000e+03, 4.5199654e+01,-1.2397879e+02,-3.9515858e+00
1.4140000e+03, 4.5199649e+01,-1.2397881e+02,-3.9672887e+00
1.4150000e+03, 4.5199643e+01,-1.2397884e+02,-3.9923866e+00
1.4160000e+03, 4.5199637e+01,-1.2397886e+02,-4.0124046e+00
1.4170000e+03, 4.5199631e+01,-1.2397888e+02,-4.0342604e+00
1.4180000e+03, 4.5199625e+01,-1.2397891e+02,-4.0686889e+00
1.4190000e+03, 4.5199620e+01,-1.2397893e+02,-4.0951257e+00
1.4200000e+03, 4.5199614e+01,-1.2397896e+02,-4.1382344e+00
1.4210000e+03, 4.5199608e+01,-1.2397898e+02,-4.1718493e+00
1.4220000e+03, 4.5199602e+01,-1.2397901e+02,-4.2253268e+00
1.4230000e+03, 4.5199597e+01,-1.2397903e+02,-4.2656389e+00
1.4240000e+03, 4.5199591e+01,-1.2397906e+02,-4.3310804e+00
1.4250000e+03, 4.5199585e+01,-1.2397908e+02,-4.3807581e+00
1.4260000e+03, 4.5199579e+01,-1.2397911e+02,-4.4597452e+00
1.4270000e+03, 4.5199573e+01,-1.2397913e+02,-4.5189833e+00
1.4280000e+03, 4.5199568e+01,-1.2397916e+02,-4.6121924e+00
1.4290000e+03, 4.5199562e+01,-1.2397918e+02,-4.6819300e+00
1.4300000e+03, 4.5199556e+01,-1.2397920e+02,-4.7557067e+00
1.4310000e+03, 4.5199550e+01,-1.2397923e+02,-4.8710137e+00
1.4320000e+03, 4.5199545e+01,-1.2397925e+02,-4.9532353e+00
1.4330000e+03, 4.5199539e+01,-1.2397928e+02,-5.0817171e+00
1.4340000e+03, 4.5199533e+01,-1.2397930e+02,-5.1729832e+00
1.4350000e+03, 4.5199527e+01,-1.2397933e+02,-5.3131128e+00
1.4360000e+03, 4.5199522e+01,-1.2397935e+02,-5.4108366e+00
1.4370000e+03, 4.5199516e+01,-1.2397938e+02,-5.5611781e+00
1.4380000e+03, 4.5199510e+01,-1.2397940e+02,-5.6659647e+00
1.4390000e+03, 4.5199504e+01,-1.2397943e+02,-5.8251128e+00
1.4400000e+03, 4.5199498e+01,-1.2397945e+02,-5.9352864e+00
1.4410000e+03, 4.5199493e+01,-1.2397948e+02,-6.1011791e+00
1.4420000e+03, 4.5199487e+01,-1.2397950e+02,-6.2158818e+00
1.4430000e+03, 4.5199481e+01,-1.2397953e+02,-6.3886772e+00
1.4440000e+03, 4.5199475e+01,-1.2397955e+02,-6.5070771e+00
1.4450000e+03, 4.5199470e+01,-1.2397957e+02,-6.6260016e+00
1.4460000e+03, 4.5199464e+01,-1.2397960e+02,-6.8053269e+00
1.4470000e+03, 4.5199458e+01,-1.2397962e+02,-6.9275560e+00
1.4480000e+03, 4.5199452e+01,-1.2397965e+02,-7.1100620e+00
1.4490000e+03, 4.5199446e+01,-1.2397967e+02,-7.2340740e+00
1.4500000e+03, 4.5199441e+01,-1.2397970e+02,-7.4177010e+00
1.4510000e+03, 4.5199435e+01,-1.2397972e+02,-7.5426684e+00
1.4520000e+03, 4.5199429e+01,-1.2397975e+02,-7.7292320e+00
1.4530000e+03, 4.5199423e+01,-1.2397977e+02,-7.8569335e+00
1.4540000e+03, 4.5199418e+01,-1.2397980e+02,-8.0476083e+00
1.4550000e+03, 4.5199412e+01,-1.2397982e+02,-8.1785784e+00
1.4560000e+03, 4.5199406e+01,-1.2397985e+02,-8.3750032e+00
1.4570000e+03, 4.5199400e+01,-1.2397987e+02,-8.5092122e+00
1.4580000e+03, 4.5199394e+01,-1.2397989e+02,-8.6447033e+00
1.4590000e+03, 4.5199389e+01,-1.2397992e+02,-8.8471341e+00
1.4600000e+03, 4.5199383e+01,-1.2397994e+02,-8.9858352e+00
1.4610000e+03, 4.5199377e+01,-1.2397997e+02,-9.1938895e+00
1.4620000e+03, 4.5199371e+01,-1.2397999e+02,-9.3357731e+00
1.4630000e+03, 4.5199366e+01,-1.2398002e+02,-9.5478116e+00
1.4640000e+03, 4.5199360e+01,-1.2398004e+02,-9.6928572e+00
1.4650000e+03, 4.5199354e+01,-1.2398007e+02,-9.9104147e+00
1.4660000e+03, 4.5199348e+01,-1.2398009e+02,-1.0058602e+01
1.4670000e+03, 4.5199342e+01,-1.2398012e+02,-1.0280838e+01
1.4680000e+03, 4.5199337e+01,-1.2398014e+02,-1.0431340e+01
1.4690000e+03, 4.5199331e+01,-1.2398017e+02,-1.0658189e+01
1.4700000e+03, 4.5199325e+01,-1.2398019e+02,-1.0812573e+01
1.4710000e+03, 4.5199319e+01,-1.2398021e+02,-1.0968195e+01
1.4720000e+03, 4.5199314e+01,-1.2398024e+02,-1.1200533e+01
1.4730000e+03, 4.5199308e+01,-1.2398026e+02,-1.1359149e+01
1.4740000e+03, 4.5199302e+01,-1.2398029e+02,-1.1597898e+01
1.4750000e+03, 4.5199296e+01,-1.2398031e+02,-1.1762697e+01
1.4760000e+03, 4.5199290e+01,-1.2398034e+02,-1.2012670e+01
1.4770000e+03, 4.5199285e+01,-1.2398036e+02,-1.2183434e+01
1.4780000e+03, 4.5199279e+01,-1.2398039e+02,-1.2442393e+01
1.4790000e+03, 4.5199273e+01,-1.2398041e+02,-1.2619271e+01
1.4800000e+03, 4.5199267e+01,-1.2398044e+02,-1.2884758e+01
1.4810000e+03, 4.5199262e+01,-1.2398046e+02,-1.3064264e+01
1.4820000e+03, 4.5199256e+01,-1.2398049e+02,-1.3333830e+01
1.4830000e+03, 4.5199250e+01,-1.2398051e+02,-1.3516210e+01
1.4840000e+03, 4.5199244e+01,-1.2398053e+02,-1.3698931e+01
1.4850000e+03, 4.5199238e+01,-1.2398056e+02,-1.3970131e+01
1.4860000e+03, 4.5199233e+01,-1.2398058e+02,-1.4151550e+01
1.4870000e+03, 4.5199227e+01,-1.2398061e+02,-1.4421061e+01
1.4880000e+03, 4.5199221e+01,-1.2398063e+02,-1.4601535e+01
1.4890000e+03, 4.5199215e+01,-1.2398066e+02,-1.4867012e+01
1.4900000e+03, 4.5199210e+01,-1.2398068e+02,-1.5043058e+01
1.4910000e+03, 4.5199204e+01,-1.2398071e+02,-1.5302238e+01
1.4920000e+03, 4.5199198e+01,-1.2398073e+02,-1.5474271e+01
1.4930000e+03, 4.5199192e+01,-1.2398076e+02,-1.5724935e+01
1.4940000e+03, 4.5199186e+01,-1.2398078e+02,-1.5890555e+01
1.4950000e+03, 4.5199181e+01,-1.2398081e+02,-1.6129679e+01
1.4960000e+03, 4.5199175e+01,-1.2398083e+02,-1.6288328e+01
1.4970000e+03, 4.5199169e+01,-1.2398086e+02,-1.6525578e+01
1.4980000e+03, 4.5199163e+01,-1.2398088e+02,-1.6686803e+01
1.4990000e+03, 4.5199158e+01,-1.2398090e+02,-1.6847699e+01
1.5000000e+03, 4.5199152e+01,-1.2398093e+02,-1.7088042e+01
1.5010000e+03, 4.5199146e+01,-1.2398095e+02,-1.7249579e+01
1.5020000e+03, 4.5199140e+01,-1.2398098e+02,-1.7488040e+01
1.5030000e+03, 4.5199134e+01,-1.2398100e+02,-1.7647044e+01
1.5040000e+03, 4.5199129e+01,-1.2398103e+02,-1.7879667e+01
1.5050000e+03, 4.5199123e+01,-1.2398105e+02,-1.8033956e+01
1.5060000e+03, 4.5199117e+01,-1.2398108e+02,-1.8258910e+01
1.5070000e+03, 4.5199111e+01,-1.2398110e+02,-1.8406320e+01
1.5080000e+03, 4.5199106e+01,-1.2398113e+02,-1.8619437e+01
1.5090000e+03, 4.5199100e+01,-1.2398115e+02,-1.8757987e+01
1.5100000e+03, 4.5199094e+01,-1.2398118e+02,-1.8957199e+01
1.5110000e+03, 4.5199088e+01,-1.2398120e+02,-1.9084930e+01
1.5120000e+03, 4.5199082e+01,-1.2398122e+02,-1.9207761e+01
1.5130000e+03, 4.5199077e+01,-1.2398125e+02,-1.9382154e+01
1.5140000e+03, 4.5199071e+01,-1.2398127e+02,-1.9491790e+01
1.5150000e+03, 4.5199065e+01,-1.2398130e+02,-1.9645688e+01
1.5160000e+03, 4.5199059e+01,-1.2398132e+02,-1.9740543e+01
1.5170000e+03, 4.5199054e+01,-1.2398135e+02,-1.9871909e+01
1.5180000e+03, 4.5199048e+01,-1.2398137e+02,-1.9950697e+01
1.5190000e+03, 4.5199042e+01,-1.2398140e+02,-2.0057766e+01
1.5200000e+03, 4.5199036e+01,-1.2398142e+02,-2.0120905e+01
1.5210000e+03, 4.5199030e+01,-1.2398145e+02,-2.0206372e+01
1.5220000e+03, 4.5199025e+01,-1.2398147e+02,-2.0256464e+01
1.5230000e+03, 4.5199019e+01,-1.2398150e+02,-2.0323423e+01
1.5240000e+03, 4.5199013e+01,-1.2398152e+02,-2.0361637e+01
1.5250000e+03, 4.5199007e+01,-1.2398154e+02,-2.0395839e+01
1.5260000e+03, 4.5199002e+01,-1.2398157e+02,-2.0442332e+01
1.5270000e+03, 4.5198996e+01,-1.2398159e+02,-2.0467908e+01
1.5280000e+03, 4.5198990e+01,-1.2398162e+02,-2.0502358e+01
1.5290000e+03, 4.5198984e+01,-1.2398164e+02,-2.0521202e+01
1.5300000e+03, 4.5198978e+01,-1.2398167e+02,-2.0546810e+01
1.5310000e+03, 4.5198973e+01,-1.2398169e+02,-2.0561128e+01
1.5320000e+03, 4.5198967e+01,-1.2398172e+02,-2.0580398e+01
1.5330000e+03, 4.5198961e+01,-1.2398174e+02,-2.0590999e+01
1.5340000e+03, 4.5198955e+01,-1.2398177e+02,-2.0606320e+01
1.5350000e+03, 4.5198950e+01,-1.2398179e+02,-2.0615449e+01
1.5360000e+03, 4.5198944e+01,-1.2398182e+02,-2.0628942e+01
1.5370000e+03, 4.5198938e+01,-1.2398184e+02,-2.0637389e+01
1.5380000e+03, 4.5198932e+01,-1.2398186e+02,-2.0646069e+01
1.5390000e+03, 4.5198926e+01,-1.2398189e+02,-2.0660338e+01
1.5400000e+03, 4.5198921e+01,-1.2398191e+02,-2.0670411e+01
1.5410000e+03, 4.5198915e+01,-1.2398194e+02,-2.0685213e+01
1.5420000e+03, 4.5198909e+01,-1.2398196e+02,-2.0692443e+01
1.5430000e+03, 4.5198903e+01,-1.2398199e+02,-2.0700042e+01
1.5440000e+03, 4.5198898e+01,-1.2398201e+02,-2.0703021e+01
1.5450000e+03, 4.5198892e+01,-1.2398204e+02,-2.0704801e+01
1.5460000e+03, 4.5198886e+01,-1.2398206e+02,-2.0704608e+01
1.5470000e+03, 4.5198880e+01,-1.2398209e+02,-2.0702142e+01
1.5480000e+03, 4.5198874e+01,-1.2398211e+02,-2.0699802e+01
1.5490000e+03, 4.5198869e+01,-1.2398214e+02,-2.0694211e+01
1.5500000e+03, 4.5198863e+01,-1.2398216e+02,-2.0690580e+01
1.5510000e+03, 4.5198857e+01,-1.2398219e+02,-2.0683601e+01
1.5520000e+03, 4.5198851e+01,-1.2398221e+02,-2.0679520e+01
1.5530000e+03, 4.5198846e+01,-1.2398223e+02,-2.0675034e+01
1.5540000e+03, 4.5198840e+01,-1.2398226e+02,-2.0667677e+01
1.5550000e+03, 4.5198834e+01,-1.2398228e+02,-2.0664114e+01
1.5560000e+03, 4.5198828e+01,-1.2398231e+02,-2.0657596e+01
1.5570000e+03, 4.5198822e+01,-1.2398233e+02,-2.0655060e+01
1.5580000e+03, 4.5198817e+01,-1.2398236e+02,-2.0649413e+01
1.5590000e+03, 4.5198811e+01,-1.2398238e+02,-2.0648305e+01
1.5600000e+03, 4.5198805e+01,-1.2398241e+02,-2.0645586e+01
1.5610000e+03, 4.5198799e+01,-1.2398243e+02,-2.0646269e+01
1.5620000e+03, 4.5198794e+01,-1.2398246e+02,-2.0645432e+01
1.5630000e+03, 4.5198788e+01,-1.2398248e+02,-2.0647899e+01
1.5640000e+03, 4.5198782e+01,-1.2398251e+02,-2.0648724e+01
1.5650000e+03, 4.5198776e+01,-1.2398253e+02,-2.0650676e+01
1.5660000e+03, 4.5198770e+01,-1.2398255e+02,-2.0652348e+01
1.5670000e+03, 4.5198765e+01,-1.2398258e+02,-2.0650893e+01
1.5680000e+03, 4.5198759e+01,-1.2398260e+02,-2.0651801e+01
1.5690000e+03, 4.5198753e+01,-1.2398263e+02,-2.0650049e+01
1.5700000e+03, 4.5198747e+01,-1.2398265e+02,-2.0650114e+01
1.5710000e+03, 4.5198742e+01,-1.2398268e+02,-2.0646396e+01
1.5720000e+03, 4.5198736e+01,-1.2398270e+02,-2.0645616e+01
1.5730000e+03, 4.5198730e+01,-1.2398273e+02,-2.0641563e+01
1.5740000e+03, 4.5198724e+01,-1.2398275e+02,-2.0639952e+01
1.5750000e+03, 4.5198718e+01,-1.2398278e+02,-2.0634860e+01
1.5760000e+03, 4.5198713e+01,-1.2398280e+02,-2.0631838e+01
1.5770000e+03, 4.5198707e+01,-1.2398283e+02,-2.0625911e+01
1.5780000e+03, 4.5198701e+01,-1.2398285e+02,-2.0622942e+01
1.5790000e+03, 4.5198695e+01,-1.2398287e+02,-2.0619737e+01
1.5800000e+03, 4.5198690e+01,-1.2398290e+02,-2.0612416e+01
1.5810000e+03, 4.5198684e+01,-1.2398292e+02,-2.0608861e+01
1.5820000e+03, 4.5198678e+01,-1.2398295e+02,-2.0601894e+01
1.5830000e+03, 4.5198672e+01,-1.2398297e+02,-2.0598195e+01
1.5840000e+03, 4.5198666e+01,-1.2398300e+02,-2.0591382e+01
1.5850000e+03, 4.5198661e+01,-1.2398302e+02,-2.0587395e+01
1.5860000e+03, 4.5198655e+01,-1.2398305e+02,-2.0579913e+01
1.5870000e+03, 4.5198649e+01,-1.2398307e+02,-2.0574923e+01
1.5880000e+03, 4.5198643e+01,-1.2398310e+02,-2.0565300e+01
1.5890000e+03, 4.5198638e+01,-1.2398312e+02,-2.0558684e+01
1.5900000e+03, 4.5198632e+01,-1.2398315e+02,-2.0547514e+01
1.5910000e+03, 4.5198626e+01,-1.2398317e+02,-2.0540382e+01
1.5920000e+03, 4.5198620e+01,-1.2398319e+02,-2.0532994e+01
1.5930000e+03, 4.5198614e+01,-1.2398322e+02,-2.0520609e+01
1.5940000e+03, 4.5198609e+01,-1.2398324e+02,-2.0512572e+01
1.5950000e+03, 4.5198603e+01,-1.2398327e+02,-2.0500071e+01
1.5960000e+03, 4.5198597e+01,-1.2398329e+02,-2.0492412e+01
1.5970000e+03, 4.5198591e+01,-1.2398332e+02,-2.0480396e+01
1.5980000e+03, 4.5198586e+01,-1.2398334e+02,-2.0472961e+01
1.5990000e+03, 4.5198580e+01,-1.2398337e+02,-2.0462080e+01
1.6000000e+03, 4.5198574e+01,-1.2398339e+02,-2.0455799e+01
1.6010000e+03, 4.5198568e+01,-1.2398342e+02,-2.0446677e+01
1.6020000e+03, 4.5198562e+01,-1.2398344e+02,-2.0441723e+01
1.6030000e+03, 4.5198557e+01,-1.2398347e+02,-2.0434850e+01
1.6040000e+03, 4.5198551e+01,-1.2398349e+02,-2.0431674e+01
1.6050000e+03, 4.5198545e+01,-1.2398352e+02,-2.0428066e+01
1.6060000e+03, 4.5198539e+01,-1.2398354e+02,-2.0427104e+01
1.6070000e+03, 4.5198534e+01,-1.2398356e+02,-2.0427033e+01
1.6080000e+03, 4.5198528e+01,-1.2398359e+02,-2.0428635e+01
1.6090000e+03, 4.5198522e+01,-1.2398361e+02,-2.0430891e+01
1.6100000e+03, 4.5198516e+01,-1.2398364e+02,-2.0435447e+01
1.6110000e+03, 4.5198510e+01,-1.2398366e+02,-2.0439470e+01
1.6120000e+03, 4.5198505e+01,-1.2398369e+02,-2.0446556e+01
1.6130000e+03, 4.5198499e+01,-1.2398371e+02,-2.0452102e+01
1.6140000e+03, 4.5198493e+01,-1.2398374e+02,-2.0461402e+01
1.6150000e+03, 4.5198487e+01,-1.2398376e+02,-2.0468202e+01
1.6160000e+03, 4.5198482e+01,-1.2398379e+02,-2.0479337e+01
1.6170000e+03, 4.5198476e+01,-1.2398381e+02,-2.0487155e+01
1.6180000e+03, 4.5198470e+01,-1.2398384e+02,-2.0499689e+01
1.6190000e+03, 4.5198464e+01,-1.2398386e+02,-2.0508267e+01
1.6200000e+03, 4.5198458e+01,-1.2398388e+02,-2.0517067e+01
1.6210000e+03, 4.5198453e+01,-1.2398391e+02,-2.0531075e+01
1.6220000e+03, 4.5198447e+01,-1.2398393e+02,-2.0540313e+01
1.6230000e+03, 4.5198441e+01,-1.2398396e+02,-2.0554778e+01
1.6240000e+03, 4.5198435e+01,-1.2398398e+02,-2.0564211e+01
1.6250000e+03, 4.5198430e+01,-1.2398401e+02,-2.0579065e+01
1.6260000e+03, 4.5198424e+01,-1.2398403e+02,-2.0588478e+01
1.6270000e+03, 4.5198418e+01,-1.2398406e+02,-2.0603042e+01
1.6280000e+03, 4.5198412e+01,-1.2398408e+02,-2.0612204e+01
1.6290000e+03, 4.5198406e+01,-1.2398411e+02,-2.0626309e+01
1.6300000e+03, 4.5198401e+01,-1.2398413e+02,-2.0635397e+01
1.6310000e+03, 4.5198395e+01,-1.2398416e+02,-2.0649965e+01
1.6320000e+03, 4.5198389e+01,-1.2398418e+02,-2.0659532e+01
1.6330000e+03, 4.5198383e+01,-1.2398420e+02,-2.0669348e+01
1.6340000e+03, 4.5198378e+01,-1.2398423e+02,-2.0685627e+01
1.6350000e+03, 4.5198372e+01,-1.2398425e+02,-2.0696013e+01
1.6360000e+03, 4.5198366e+01,-1.2398428e+02,-2.0712841e+01
1.6370000e+03, 4.5198360e+01,-1.2398430e+02,-2.0723680e+01
1.6380000e+03, 4.5198354e+01,-1.2398433e+02,-2.0741163e+01
1.6390000e+03, 4.5198349e+01,-1.2398435e+02,-2.0752679e+01
1.6400000e+03, 4.5198343e+01,-1.2398438e+02,-2.0770674e+01
1.6410000e+03, 4.5198337e+01,-1.2398440e+02,-2.0782126e+01
1.6420000e+03, 4.5198331e+01,-1.2398443e+02,-2.0800476e+01
1.6430000e+03, 4.5198326e+01,-1.2398445e+02,-2.0812448e+01
1.6440000e+03, 4.5198320e+01,-1.2398448e+02,-2.0831024e+01
1.6450000e+03, 4.5198314e+01,-1.2398450e+02,-2.0842737e+01
1.6460000e+03, 4.5198308e+01,-1.2398452e+02,-2.0854465e+01
1.6470000e+03, 4.5198302e+01,-1.2398455e+02,-2.0873136e+01
1.6480000e+03, 4.5198297e+01,-1.2398457e+02,-2.0885213e+01
1.6490000e+03, 4.5198291e+01,-1.2398460e+02,-2.0903818e+01
1.6500000e+03, 4.5198285e+01,-1.2398462e+02,-2.0915460e+01
1.6510000e+03, 4.5198279e+01,-1.2398465e+02,-2.0933892e+01
1.6520000e+03, 4.5198274e+01,-1.2398467e+02,-2.0945746e+01
1.6530000e+03, 4.5198268e+01,-1.2398470e+02,-2.0963924e+01
1.6540000e+03, 4.5198262e+01,-1.2398472e+02,-2.0975300e+01
1.6550000e+03, 4.5198256e+01,-1.2398475e+02,-2.0993352e+01
